,Volume
20193,215218969
20194,209626457.1
20195,203392820.2
20196,198785744.1
20197,197609642
20198,199786063.2
20199,203602549.6
20200,207304222.7
20201,210266302.1
20202,212870872.4
20203,215369757.4
20204,216985075.8
20205,216469078.6
20206,212774457.2
20207,206974946.1
20208,201898143.7
20209,199662541.8
20210,200604759.9
20211,203046722.6
20212,205304694.8
20213,206480565.3
20214,207150829.2
20215,208584576.8
20216,210914678.4
20217,212450361.2
20218,211573399.8
20219,208198354
20220,203676498.6
20221,200583863.3
20222,200196247.5
20223,201786434.3
20224,203028704.6
20225,202547698.8
20226,201147397.5
20227,200743176.6
20228,202523151.4
20229,205558728.6
20230,207658981.7
20231,207359605.7
20232,205122522
20233,202920616.5
20234,202329665.1
20235,203213191.5
20236,203729473.9
20237,202324961.4
20238,199456284.4
20239,197336851.6
20240,198080228
20241,202015089.4
20242,206979321.1
20243,210597041
20244,211744328.1
20245,211915970.7
20246,212669893.3
20247,214039357.9
20248,214631386
20249,212851529.2
20250,208794861
20251,204486226.9
20252,202583903.7
20253,204946044.8
20254,210248974.3
20255,215897559.8
20256,220185068.8
20257,222965428
20258,225051027.6
20259,226546446.5
20260,226879347.4
20261,224629488.5
20262,219542548.1
20263,213431335.3
20264,209148690.5
20265,209324345.7
20266,213348395.1
20267,218910646.4
20268,224037583.8
20269,227778368.1
20270,230347172.4
20271,231900014
20272,231883635.6
20273,229059060
20274,223089921.6
20275,215246431.3
20276,208175925.1
20277,204800610.3
20278,205642840.1
20279,209550749.7
20280,214579708.6
20281,219148468.7
20282,222927699.1
20283,226099664.1
20284,227782056.4
20285,226721427.3
20286,222299217.6
20287,215304580.7
20288,207921937.8
20289,202984445.8
20290,201867296
20291,204371734
20292,208959389
20293,214613700
20294,220286755.1
20295,225112109.1
20296,228221941.4
20297,228632604
20298,225724913.8
20299,219758488
20300,212393132.7
20301,206358526
20302,203089042.9
20303,203175250.1
20304,206217080
20305,211412489.9
20306,217520533.6
20307,223359317.7
20308,228047909.4
20309,230681278.9
20310,230481693.2
20311,226811938.2
20312,220833259.2
20313,215196236.4
20314,211213138.2
20315,209986564.9
20316,211952606.6
20317,216413004.6
20318,222198924.7
20319,228089783.5
20320,232598378.3
20321,234994384.3
20322,235100563.8
20323,232207804.9
20324,226860179.4
20325,221123300.7
20326,215793782.9
20327,212144767
20328,211442076.6
20329,213603041.1
20330,217716041.4
20331,222401068.6
20332,226208993.3
20333,228366092.5
20334,228622560.4
20335,226554576.7
20336,222411680.4
20337,217503641.6
20338,212595978.2
20339,208791683.4
20340,207083246.7
20341,208254348.6
20342,211734784.4
20343,215939573.8
20344,219878124
20345,222692246.7
20346,224007165.8
20347,223562882.4
20348,221410655.5
20349,217995329.9
20350,213907766.2
20351,210371736.9
20352,208497769.6
20353,209023193.2
20354,211696390
20355,215432248.7
20356,219057791
20357,221653774.8
20358,222889806.6
20359,222751335.8
20360,221315920.8
20361,218935009.6
20362,215593447.4
20363,212162002.2
20364,209840407.2
20365,209854928
20366,211988981
20367,214776408.8
20368,217491261.3
20369,219407043.1
20370,220337767.1
20371,220557275.9
20372,220091183.9
20373,218841106.4
20374,216690797.8
20375,214237234
20376,212358251.7
20377,212296891.3
20378,214042713
20379,216454706.7
20380,218637026
20381,220018974.6
20382,220800940.9
20383,221543635.4
20384,222295923
20385,222723801.8
20386,222088768.4
20387,220634061.7
20388,219364329.1
20389,219390900.8
20390,220840465.2
20391,222808903.3
20392,224235149.6
20393,224846131.3
20394,225535716
20395,226983683
20396,229257322.9
20397,231847092.9
20398,233519200.9
20399,234102251.3
20400,234488706.6
20401,235448629.4
20402,236941209.6
20403,237924781.3
20404,237568464.6
20405,235859877.7
20406,234057392.5
20407,233587348.1
20408,234986442.2
20409,237498941.5
20410,239478460.4
20411,240329280.7
20412,240821102.2
20413,241767603.3
20414,243099266.5
20415,243496544.4
20416,242019704.9
20417,238788864.6
20418,235426010
20419,233598712.9
20420,234487802.4
20421,237896896.9
20422,242120212.9
20423,245640060.1
20424,247503275.9
20425,249155188.4
20426,250828861
20427,251224782.6
20428,249064893.6
20429,244246285.6
20430,238511405.1
20431,234353851.3
20432,233640396.2
20433,236492160.1
20434,241183066.2
20435,245591004.1
20436,248733271.3
20437,251516489.1
20438,253990202.3
20439,254795663.4
20440,252831014.1
20441,247600188.6
20442,240465246.1
20443,233996464.1
20444,230575751.2
20445,231277292
20446,235123734.9
20447,240068651.8
20448,244828947.2
20449,249122903.3
20450,253022702.2
20451,255655790.6
20452,255598152.6
20453,251724367.5
20454,244956938.6
20455,237562119.4
20456,232424619.5
20457,231604518.7
20458,234678857.7
20459,239857188.2
20460,245694774.4
20461,251311410.7
20462,256706117.2
20463,261382624.3
20464,263673213.7
20465,262012642.3
20466,256617789.9
20467,248965622.7
20468,242200749.1
20469,239827415.1
20470,240855934.6
20471,244253949.7
20472,249423366
20473,255179550.4
20474,261015358.1
20475,266245368.9
20476,269632219.1
20477,269746435.5
20478,266213852.6
20479,259052761.6
20480,251038662.2
20481,245871309.5
20482,243872801.8
20483,245255275.5
20484,249628634.2
20485,254948534.4
20486,260482080.4
20487,266141284.6
20488,270662907.1
20489,272607015.4
20490,270830752
20491,264739880.7
20492,256395721.9
20493,249202582.5
20494,244919342.3
20495,244407598
20496,247219393.1
20497,251822565.4
20498,256802994
20499,261451946.9
20500,265492376.9
20501,268143821.2
20502,268136264.3
20503,264344902.3
20504,257376020.6
20505,249586788.1
20506,243100650.6
20507,239852092.7
20508,240574457.2
20509,243950836.7
20510,248063013.3
20511,251745144.8
20512,254893910.1
20513,257504877
20514,258907030.1
20515,257483188.7
20516,252682799.2
20517,245872947.4
20518,238871242.3
20519,234115913.9
20520,233144824.8
20521,235466175
20522,239038818
20523,241955035.9
20524,244229931.4
20525,246446259.8
20526,248656398
20527,249774517.3
20528,248305586
20529,243972886.5
20530,238248491.6
20531,233507170.1
20532,231639031.8
20533,233137885.8
20534,236352445.2
20535,238989756.2
20536,240624797.8
20537,242170024.5
20538,244616416.9
20539,247605643.2
20540,249393548.7
20541,248371650.5
20542,244704870.7
20543,240467006.2
20544,237871573.1
20545,238107153.6
20546,239975452.5
20547,240918792.2
20548,240262873.4
20549,239109435.4
20550,239335419.7
20551,241687419.9
20552,244868824.2
20553,246617860.7
20554,245524350.9
20555,242599159.9
20556,240232992.2
20557,239534646.7
20558,240054815.4
20559,240110831.2
20560,238308579.7
20561,235458931.2
20562,233934982.9
20563,235376709.6
20564,239534649.8
20565,244320228.4
20566,247044803.4
20567,247235069.1
20568,246405532.3
20569,246126282.9
20570,246438902.2
20571,245654482.4
20572,242627269.9
20573,237926720.4
20574,234052230.4
20575,233258354.7
20576,236517273.9
20577,242596445.8
20578,247987198.4
20579,250812595.9
20580,251679095
20581,251903086
20582,252020050.2
20583,250982274.5
20584,247369026.9
20585,241267308.5
20586,234869015.1
20587,231079128
20588,231739555.3
20589,236487937.9
20590,242407206.2
20591,246981986.1
20592,249774779.3
20593,251201854.3
20594,251798823.3
20595,251013786.1
20596,247829868.8
20597,241946019
20598,234745683.3
20599,229254994
20600,227777936.1
20601,230661248.1
20602,236613632
20603,243279842.4
20604,248860138.5
20605,253005917.2
20606,255824106.6
20607,256794603.6
20608,254878516.4
20609,249670950.6
20610,242278377
20611,235161559.6
20612,231011711.2
20613,231393291.6
20614,235744857.8
20615,242213032.2
20616,249006354.4
20617,254694947.1
20618,258907496.8
20619,261330243.1
20620,261066550.4
20621,257503364.5
20622,251315380.9
20623,244332405.7
20624,239037117.9
20625,237512163.2
20626,240241368.7
20627,246186522.2
20628,253443724.2
20629,260346809.4
20630,265895801.6
20631,269410886.4
20632,270247178.9
20633,267849982.3
20634,262429295.3
20635,255101645.3
20636,247965169.6
20637,243250791.7
20638,242106335.2
20639,244533114.4
20640,249350708.3
20641,254845490.5
20642,259547329.9
20643,262455976.6
20644,263371118.3
20645,261889619.9
20646,257818717.4
20647,251568816.8
20648,244708945.4
20649,239373359.9
20650,236743517.1
20651,237382221.7
20652,240999041.7
20653,245994855.6
20654,250876420.5
20655,254593066.1
20656,256492752.5
20657,256400512.9
20658,254403338.3
20659,250323834.2
20660,244972594.5
20661,240146382.9
20662,236845063.5
20663,236176378.5
20664,238565656.2
20665,243146260.1
20666,248037567.5
20667,251485060.6
20668,253569017.2
20669,254258873.6
20670,253605289.7
20671,251317520.9
20672,247743833.3
20673,244236558.4
20674,241377015
20675,240370592.4
20676,242060282.7
20677,245867261.9
20678,250315369.2
20679,254026839.1
20680,256433786.3
20681,257629186.5
20682,257932742.7
20683,257225461.9
20684,255416755.5
20685,253021479
20686,250635104.9
20687,249712070.3
20688,251403721.8
20689,255388453.5
20690,260132613.7
20691,264068774.7
20692,266835889.9
20693,268701124.1
20694,270247965.9
20695,271049842.7
20696,270555611.2
20697,268802762.4
20698,266637524.7
20699,265335956
20700,265806950.1
20701,267928525.1
20702,270323175.8
20703,271519463.9
20704,271672179.1
20705,271305712.8
20706,270902273.4
20707,270431781.3
20708,269403238.9
20709,267567733.4
20710,264753481.5
20711,262246839.7
20712,261274745.8
20713,261815876
20714,262735831.9
20715,262789634.1
20716,261843531.6
20717,260872990.4
20718,261093844.3
20719,262156976.5
20720,263354447.8
20721,264142673.4
20722,263775902.4
20723,263149570.7
20724,263475934
20725,264622815.2
20726,265443745.7
20727,264792704.8
20728,262999435.8
20729,261328176.9
20730,261180768.2
20731,262981847.4
20732,265756574.2
20733,268002179.3
20734,268795498.4
20735,268769698.5
20736,268971611.1
20737,269200119.5
20738,268567368.5
20739,266165807.2
20740,262266486.7
20741,258500250.6
20742,256974453.6
20743,258849206.4
20744,263233144.6
20745,268030889.3
20746,271864077.8
20747,274623192.5
20748,276741228.7
20749,278444740.2
20750,278800454
20751,276634673.3
20752,271993359.5
20753,266714550.6
20754,263502718.2
20755,263993515.1
20756,267769288.2
20757,272565381.2
20758,276873016.6
20759,280184558
20760,282902438.4
20761,284966507
20762,285382121
20763,282742251
20764,276961841
20765,269676974.5
20766,263661126.4
20767,261491121.1
20768,263774335.8
20769,268770138.3
20770,274011267.9
20771,278331984.5
20772,281700675.8
20773,284299187
20774,285378124.1
20775,283497101.4
20776,277740018.6
20777,269313497.6
20778,261053221.6
20779,256008227.6
20780,255640658.4
20781,259381738.6
20782,264965879.3
20783,270523640.4
20784,275436674.2
20785,279579099.3
20786,282341472.6
20787,282241288
20788,278128991.7
20789,270524690.9
20790,261778179.5
20791,254694857.1
20792,251622926.8
20793,253250012
20794,257964161.9
20795,263629366.9
20796,269033407.8
20797,273944165.5
20798,277828746.5
20799,279378251.8
20800,277425011.6
20801,271560998.7
20802,263223340.8
20803,255103904.7
20804,249938325.4
20805,249304611
20806,252642637.2
20807,258109241.2
20808,264048889.3
20809,269620065.8
20810,274462501.7
20811,277791841.4
20812,278392507.6
20813,275220774.3
20814,268716549.3
20815,260839708.3
20816,254397619.5
20817,251725586.7
20818,253226639.6
20819,257751132.4
20820,263519714.4
20821,268973572
20822,273716874
20823,277576280.5
20824,279574329.4
20825,278610556.7
20826,274240686.3
20827,267151526.4
20828,259722361
20829,254689271.8
20830,253251304.3
20831,255386586.3
20832,259609376.7
20833,263919808.2
20834,267342641
20835,269827841.9
20836,271555613.4
20837,271812223.4
20838,269563851.7
20839,264519536.7
20840,257869055
20841,251770409.6
20842,248362747.5
20843,248721328.9
20844,252061500.6
20845,256230497.9
20846,259733333.3
20847,262301847.4
20848,264705882.2
20849,267024532.5
20850,268267389.5
20851,266993132.4
20852,263188769.5
20853,258500350.7
20854,255113915.2
20855,254927221.9
20856,257905033.3
20857,261887122.8
20858,264861272.9
20859,266260082.5
20860,267373166.9
20861,269250957.9
20862,271542352.2
20863,272499096.8
20864,270793775.2
20865,267017664.2
20866,263281129.6
20867,261751505.9
20868,262893784.3
20869,265096363.9
20870,266307421.3
20871,265748248
20872,264749111.2
20873,265243708
20874,267932844.8
20875,271177977.5
20876,272816927.3
20877,271821997.7
20878,269340070.1
20879,267621094.8
20880,267828043.9
20881,268869718.6
20882,268751981.9
20883,266398104.2
20884,262899078.1
20885,260671543.4
20886,261471401.9
20887,264840982.9
20888,268366428.3
20889,269912629.9
20890,268917624.1
20891,267102054.8
20892,266256253.3
20893,265858006.4
20894,264368683.8
20895,260603266.3
20896,255225899.1
20897,250796910.7
20898,250003798.3
20899,253378670.2
20900,259088491
20901,264510176.9
20902,267340763
20903,268198169.5
20904,268783347.6
20905,269108117.1
20906,267991774.8
20907,264110514.9
20908,257816888.6
20909,251530482.8
20910,248408352.8
20911,250098046.1
20912,255862258.1
20913,263126981
20914,268581423
20915,271752933.9
20916,273681737.8
20917,274448670.5
20918,273548889.7
20919,269930504.4
20920,263243849.5
20921,255544129.2
20922,250137227.3
20923,249232208.1
20924,253387263.6
20925,260851385.1
20926,267987939.5
20927,273206370.8
20928,276569427.1
20929,278025807.9
20930,277312009.9
20931,273539995.2
20932,266355937.2
20933,257181098
20934,248822472.5
20935,244014376.3
20936,244277672.9
20937,249009267.6
20938,255389826.3
20939,261211665.4
20940,265565284.4
20941,268147236.3
20942,268718209.9
20943,266624486.2
20944,261215732.8
20945,253313731
20946,245160706.6
20947,239323488.4
20948,237797884.5
20949,241208617.3
20950,247642169.1
20951,254815141.6
20952,261203528.1
20953,265436883.1
20954,267406712
20955,266964193
20956,263316545.7
20957,256664629.1
20958,248364355.4
20959,240963922.2
20960,236635696.3
20961,235990170.1
20962,239965507.1
20963,246580893.8
20964,253124802.4
20965,258271884.6
20966,261447579.5
20967,262347439.1
20968,260483887.5
20969,255907997.5
20970,249393093.7
20971,242773307.3
20972,237935606.1
20973,236310316.4
20974,238432904.2
20975,243259478.5
20976,248954247.4
20977,253908593
20978,256979004.4
20979,257633350.2
20980,255993102.9
20981,252238355.5
20982,246891403.3
20983,240882880.7
20984,235643492.6
20985,232758321.7
20986,233256478
20987,236943250.2
20988,242213063.3
20989,247327213.2
20990,251062565.5
20991,252908082.3
20992,252970059.6
20993,251463400.9
20994,248579772.7
20995,244678669.3
20996,240751548.1
20997,238272740.3
20998,237991091.1
20999,240379501.1
21000,244742645.1
21001,249368167.7
21002,252794926.7
21003,254398386.3
21004,254439135
21005,253343834.9
21006,251311817.7
21007,248314592.8
21008,244932046.3
21009,242364443.1
21010,241469775.3
21011,243014613.9
21012,246620215.9
21013,250515822.1
21014,253320226
21015,254467332.8
21016,254580718.5
21017,254258129.1
21018,253674550
21019,252626133.9
21020,251220025.9
21021,250208996.5
21022,249606912.7
21023,250567639.9
21024,253209533.9
21025,256265856.6
21026,258172824.3
21027,258306200.6
21028,257682223.2
21029,257230700.3
21030,257245073.3
21031,257014929.1
21032,256384699.6
21033,255820702.3
21034,255527309
21035,256670551.2
21036,259344590.5
21037,262106515.1
21038,263687019.1
21039,263753309.1
21040,263096462.7
21041,262980845.3
21042,264009557.2
21043,265323984.3
21044,266253256.1
21045,266840228.2
21046,267157702
21047,268138181.6
21048,269879576.6
21049,271057807.9
21050,270580517.3
21051,268450991.4
21052,266040640.9
21053,264940395.8
21054,265901098.1
21055,268192763.2
21056,270632731.8
21057,272565060.1
21058,273790686.5
21059,275170614.1
21060,276798872.7
21061,277472874.4
21062,276019681.7
21063,272531935.1
21064,268738885.9
21065,266606746
21066,267217389.3
21067,270008960.2
21068,273438809.6
21069,276252289.8
21070,277903559.1
21071,279047141.6
21072,279797292.9
21073,279110982.3
21074,275807724.8
21075,270022981.8
21076,263565850.2
21077,258942649.4
21078,257980527.2
21079,260672779.1
21080,265343601.5
21081,270061191.8
21082,273785572.3
21083,276660404
21084,278678123.5
21085,278781777
21086,275616922
21087,269094874.5
21088,261092470.9
21089,254425200.2
21090,251463834.6
21091,252968633.1
21092,257702230.1
21093,263393590.6
21094,268373879.7
21095,272324086.3
21096,275158550.1
21097,275936234
21098,273185949.7
21099,266435269.8
21100,257315958.8
21101,248593650
21102,243114888.6
21103,242484592.3
21104,246317701.6
21105,252507183.6
21106,258697033.5
21107,264002776.2
21108,268205157.7
21109,270501738.5
21110,269464416.1
21111,264103735.7
21112,255362655.7
21113,245747851.1
21114,238364195.6
21115,235440057.5
21116,237587509.5
21117,243430115.8
21118,250357157.3
21119,257002034.9
21120,262871015
21121,267157974.1
21122,268624062.4
21123,265958555.6
21124,259200296.2
21125,250299356
21126,242361355
21127,237685982.5
21128,237755832.9
21129,242167175.7
21130,248468454.8
21131,255100991.7
21132,261221354.9
21133,266076754.7
21134,268751405.9
21135,267981056.5
21136,263059452.4
21137,255008723.6
21138,246270780.1
21139,239547956.9
21140,236959764
21141,239111013.7
21142,244094802
21143,250040782.6
21144,255698036.3
21145,260330656.4
21146,263382787.4
21147,263951596.8
21148,261162803.4
21149,254992393.4
21150,246837615.6
21151,239126751.4
21152,234383669.4
21153,234079916.2
21154,237636212
21155,243187257.6
21156,248862248.3
21157,253557044.6
21158,257008540.5
21159,258978805.9
21160,258706471.8
21161,255543140.9
21162,249875105.1
21163,243304075.8
21164,238212622.1
21165,236618292.3
21166,239248286.7
21167,244615554.6
21168,250208515.3
21169,254630612.2
21170,257693937.5
21171,259781712.1
21172,260776495
21173,259968739.1
21174,256727251.4
21175,251377196.5
21176,245917933.1
21177,242743130.3
21178,242762601.3
21179,245871731.5
21180,250128163.2
21181,253445028.6
21182,255298351.2
21183,256508711.9
21184,257823814.7
21185,259156539
21186,259393064.6
21187,257317168.3
21188,253915384.8
21189,251419431.1
21190,251596304.3
21191,254802940.1
21192,259264077.3
21193,262369350.9
21194,263192302.4
21195,262781641.7
21196,263121961.8
21197,264861875.2
21198,266808932.4
21199,266929316.5
21200,265003108.7
21201,262746330.9
21202,261647117.5
21203,262685284.9
21204,264758077.3
21205,265736457.6
21206,264099761
21207,260710784.9
21208,258245743.5
21209,258523582
21210,261217959.5
21211,263761330.4
21212,264599481.5
21213,264048972.6
21214,262974116
21215,262953806.7
21216,263700091.5
21217,263086631
21218,259756518.6
21219,254522905.6
21220,249857854.2
21221,248299930.2
21222,250552829.9
21223,254994338.5
21224,258873331.2
21225,260657637.2
21226,260549197.8
21227,260391020.3
21228,260548957.1
21229,259131363.3
21230,254719150.5
21231,247858432.6
21232,240536543.6
21233,235959667.1
21234,236191542.6
21235,240439034.3
21236,245905989.2
21237,250151196.7
21238,252468752.8
21239,253844817.5
21240,254684576.4
21241,253906500.7
21242,250083506.1
21243,243223111.7
21244,235174356.1
21245,229169336.6
21246,227983031.8
21247,231973882.5
21248,239279658.7
21249,247153815.4
21250,253157278.9
21251,257240374.8
21252,259818871
21253,259853542.3
21254,256559651.3
21255,249968539.9
21256,241256151.2
21257,233371111.9
21258,229326822.1
21259,230907323.2
21260,237275696
21261,245660589.8
21262,253555732.8
21263,259682127.7
21264,263712627.7
21265,265307969.3
21266,263376060.4
21267,257419595.6
21268,248513765.1
21269,239303507.8
21270,232909321.1
21271,231456976.5
21272,235258500
21273,242411085.4
21274,250415777.9
21275,257272221.8
21276,261901369.9
21277,263763328.2
21278,262259725.7
21279,257027330.8
21280,248609131.8
21281,238921401.7
21282,230665461
21283,226186148.4
21284,226670966.2
21285,231637129.7
21286,239014966.7
21287,246452285.7
21288,252294038.1
21289,255475105.9
21290,255539283.7
21291,252241468.8
21292,245949280.1
21293,237912714.3
21294,230139754.1
21295,224670044.8
21296,223271337.4
21297,226399603
21298,232353516
21299,239298175.6
21300,245418112.6
21301,249449617.7
21302,250445810.7
21303,248090621.1
21304,243119382.8
21305,236163271.5
21306,228448248.9
21307,221806822.7
21308,218082659.4
21309,218408887.3
21310,222289649.2
21311,227802142.8
21312,233329580.6
21313,237206976.9
21314,238816425.4
21315,238201246.6
21316,235324259.8
21317,230687326.1
21318,225085621.6
21319,219430659.2
21320,215768478
21321,215680376.8
21322,218572714.3
21323,223461024.3
21324,228617383.3
21325,232239665.5
21326,233576545.4
21327,232804440.6
21328,230496558.9
21329,227068279.1
21330,222902659.8
21331,219079658.6
21332,216430818.7
21333,215983605.2
21334,218792561.7
21335,223865330.7
21336,229242515.2
21337,233174881.2
21338,234809044
21339,234388973.4
21340,232795493.3
21341,230515228.6
21342,227709901.6
21343,224668369.4
21344,222276458.5
21345,221644070.5
21346,223273452.4
21347,226786352.1
21348,230769922.5
21349,233483025.1
21350,234160169.5
21351,233268456.6
21352,231606793.5
21353,229911586.7
21354,228307025
21355,226627346.6
21356,225294065.8
21357,225188869.2
21358,226766667
21359,229748785.8
21360,232942679.5
21361,234761071.5
21362,234606924.2
21363,233115885.7
21364,231312815.7
21365,230115944.5
21366,229595010.3
21367,229125227.1
21368,228739873.8
21369,229142656.4
21370,230797719.8
21371,233291731.5
21372,234902679.8
21373,234291819.5
21374,231994069
21375,229353160.2
21376,227246236.9
21377,226514907.7
21378,227130661
21379,228507111.5
21380,229985382.9
21381,231686001.6
21382,234140213.5
21383,237020206.4
21384,239103272.9
21385,239009306.5
21386,236538732.7
21387,233010126
21388,230226601.2
21389,229545705.5
21390,231028201.4
21391,233441555.3
21392,235909581.9
21393,238270909.5
21394,240726894.8
21395,243108329.1
21396,244313492.6
21397,243025211.2
21398,238853539.8
21399,233264130
21400,228815415.4
21401,227263657.8
21402,229068945.8
21403,233025889.2
21404,237545610.2
21405,241802491.7
21406,245632362.2
21407,248821316.3
21408,250255171.8
21409,248429159.5
21410,242940319.2
21411,235392475.8
21412,228660753.8
21413,225222713.8
21414,226074273.8
21415,230198386.9
21416,235619087.6
21417,241000194.9
21418,245607088.2
21419,249349286.4
21420,251289998
21421,249851399.1
21422,244045016.3
21423,235215648.9
21424,226836303.2
21425,221706367.4
21426,221286174.7
21427,224903871.3
21428,231216616.2
21429,238945178
21430,245542718.7
21431,250922426.6
21432,254397262.2
21433,254151033.3
21434,249368953.4
21435,241108763.2
21436,231494043
21437,223945396.3
21438,220929127.1
21439,222486556.3
21440,227348381.6
21441,233634781.2
21442,239716735.3
21443,245141699
21444,249065817.3
21445,249792981.8
21446,245495038.9
21447,236432603.8
21448,226093543.5
21449,216778070.5
21450,210924773.8
21451,210259962.5
21452,214083312.5
21453,220512465.5
21454,228041450.4
21455,235287434.9
21456,241221822.3
21457,244552190.5
21458,243680033.9
21459,237724138.8
21460,228785217.7
21461,219379920.3
21462,212320083.6
21463,209762365
21464,212142278.9
21465,218226644.4
21466,226267614.7
21467,234393876.4
21468,241442917.4
21469,246431816.6
21470,248106335.2
21471,245455076.2
21472,238870301.8
21473,230212257.2
21474,222255796.4
21475,217570321.2
21476,217544841.5
21477,221875299
21478,228793355.4
21479,236030531
21480,242147400.9
21481,246601359
21482,248591593.7
21483,247127538.4
21484,241997052.1
21485,234099357.5
21486,225531744.9
21487,218867689.4
21488,216128352.1
21489,217933391.2
21490,223025451.7
21491,229031264.5
21492,234136016.5
21493,237583058.2
21494,239270982.3
21495,238915868.3
21496,236132289.4
21497,230704601.4
21498,223630736.7
21499,216973493.9
21500,213135158.6
21501,213560333
21502,217518077
21503,222765616.5
21504,227095059.4
21505,229466730
21506,230297325.9
21507,230184944.5
21508,228904340.8
21509,225663810.3
21510,220351685.1
21511,214368941.7
21512,209965503
21513,209116861.7
21514,211793407.7
21515,216219476.2
21516,220010134.8
21517,221690976.3
21518,221737902.8
21519,221520708.5
21520,221837726.8
21521,221799416.8
21522,220142466.5
21523,216764551.4
21524,213480743.7
21525,212412856.5
21526,213800468.1
21527,216707103.9
21528,218904705.2
21529,218738134.6
21530,216518768.1
21531,214197138.6
21532,213685723.3
21533,214883894.7
21534,216148820.5
21535,215654490.9
21536,214127994.3
21537,213492303.6
21538,214809754.8
21539,217510235.9
21540,219294065.6
21541,218031692.5
21542,213930145.5
21543,209344225.3
21544,206863279.9
21545,207156562.4
21546,208935470.7
21547,210325016.2
21548,210339088.9
21549,209826468.2
21550,210480337
21551,212051781.9
21552,212531427.8
21553,209934528.2
21554,204742149.2
21555,199226525.6
21556,195511476.3
21557,195683079.1
21558,199624627.2
21559,205005755.3
21560,209813996.9
21561,213516338.7
21562,216557391.4
21563,219308592.7
21564,220690240.7
21565,218683014.9
21566,212904511.9
21567,205340695.5
21568,199217313.9
21569,197247518.4
21570,200298668.1
21571,206479809.6
21572,213296741.9
21573,219218586.6
21574,223835997.4
21575,227427944.1
21576,229235904.8
21577,227352000.3
21578,221253415.2
21579,212538144.4
21580,204320557.8
21581,199702679.7
21582,200342241.9
21583,205686403.1
21584,213306889.6
21585,220874183
21586,227102691.8
21587,231795161.1
21588,234347726.2
21589,233308428.9
21590,227957899.5
21591,219372339.4
21592,210264927.7
21593,203798109.8
21594,202200533.1
21595,206019486.3
21596,213534191
21597,222220402.3
21598,230089787.9
21599,236188867.4
21600,239715006.2
21601,239509794.8
21602,234766154
21603,226154401.4
21604,215855508.7
21605,206785224
21606,201463225.2
21607,201262650.6
21608,206004780.3
21609,213702148.6
21610,221648847.8
21611,228296129.1
21612,232590634.4
21613,233504504.6
21614,230416219.1
21615,223619734.3
21616,214412042.7
21617,205256465.1
21618,198726661.4
21619,196839775.8
21620,199993947
21621,206872631.5
21622,215497233.3
21623,223759162.4
21624,230011542.5
21625,233270164
21626,232798584.5
21627,228561189.5
21628,221705272.4
21629,213801490.5
21630,207037320.5
21631,203471388
21632,204271721.7
21633,209255853
21634,216657379.5
21635,224040975
21636,229564344.1
21637,232192700.9
21638,231583575
21639,227907076.7
21640,221795110.3
21641,214206184.7
21642,206758861.8
21643,201493262.2
21644,199904552.4
21645,202505043.3
21646,208127689.3
21647,214414051.9
21648,219336337.5
21649,221723681.3
21650,221409886.4
21651,218702361.8
21652,214094343
21653,208324700.5
21654,202474665.8
21655,197965660
21656,196384052.7
21657,198448041.3
21658,203224031.5
21659,209037483.2
21660,213952079.8
21661,216627554.7
21662,216820157.2
21663,214989722.6
21664,211798326.4
21665,207718461.8
21666,203363877.4
21667,199815195.6
21668,198271988.3
21669,199504108
21670,203247698.1
21671,208079475
21672,212070261.7
21673,213985633.7
21674,213368441.6
21675,210870399.2
21676,207688107.9
21677,204121380.3
21678,200363023.8
21679,196907890.7
21680,194916641.2
21681,195312237.2
21682,197910441.3
21683,201485881.5
21684,204202299.2
21685,204798238.2
21686,203274322.5
21687,200637752.6
21688,197947913.7
21689,195430598.5
21690,193020413.5
21691,190942169
21692,190170338.7
21693,191584437.4
21694,194707386.7
21695,198484278.5
21696,201283016.8
21697,201962794.5
21698,200844076.5
21699,199176252.7
21700,198120124.2
21701,197927641.7
21702,198232843.5
21703,198587826.5
21704,199715458.2
21705,202280817.9
21706,205643045
21707,208913371.5
21708,210625772.8
21709,209836041.2
21710,207071693.3
21711,203964674.6
21712,201973737
21713,201482789.5
21714,202037862.9
21715,203125731.6
21716,204761653.1
21717,207323633.6
21718,210624396.5
21719,213425223.7
21720,214041393
21721,211658620.3
21722,207231650.9
21723,202766549.2
21724,200330176.6
21725,200549479.8
21726,202543131.5
21727,204930145.9
21728,207407681.7
21729,210143784.6
21730,212792311.1
21731,214350695.4
21732,213277950.8
21733,209020773.1
21734,202671780.3
21735,196510509.3
21736,192540487.8
21737,191923552.1
21738,194213187.1
21739,197826826
21740,202314669.6
21741,207433658
21742,212054280.1
21743,215462108.2
21744,215966173.4
21745,212334313.8
21746,205525952.8
21747,198034431.6
21748,192543239.7
21749,190652894.4
21750,192520505.8
21751,196917541
21752,202323784.4
21753,208073222.5
21754,213356887.3
21755,217213400.8
21756,217854434.5
21757,213593743.6
21758,205274987.9
21759,195448788
21760,187099240.4
21761,182256302.9
21762,181642431.8
21763,184348534.9
21764,189101180.5
21765,195270179.3
21766,202261099.4
21767,208269689.3
21768,211198076.2
21769,209472675.4
21770,202952330.5
21771,193612046.8
21772,184546820.9
21773,178531636.1
21774,177032160.6
21775,179869785
21776,185958922.1
21777,193596671.1
21778,201286842.5
21779,208012879.9
21780,212190684
21781,211949671.6
