,salt_vavg,time
3111,23.856873603580816,2010-09-17 10:00:00
3112,23.791379278898546,2010-09-17 12:00:00
3113,23.762297121953704,2010-09-17 14:00:00
3114,23.757261900612722,2010-09-17 16:00:00
3115,23.77813103745464,2010-09-17 18:00:00
3116,23.81465938656181,2010-09-17 20:00:00
3117,23.839753314990293,2010-09-17 22:00:00
3118,23.830601150376797,2010-09-18 00:00:00
3119,23.77185317846388,2010-09-18 02:00:00
3120,23.64233867508904,2010-09-18 04:00:00
3121,23.457493944367165,2010-09-18 06:00:00
3122,23.268904691062843,2010-09-18 08:00:00
3123,23.10190682787393,2010-09-18 10:00:00
3124,22.965184656524006,2010-09-18 12:00:00
3125,22.85105965347163,2010-09-18 14:00:00
3126,22.77752078686244,2010-09-18 16:00:00
3127,22.757163927968122,2010-09-18 18:00:00
3128,22.780941266129386,2010-09-18 20:00:00
3129,22.797972047297797,2010-09-18 22:00:00
3130,22.771960676095585,2010-09-19 00:00:00
3131,22.679842026912702,2010-09-19 02:00:00
3132,22.516361455985596,2010-09-19 04:00:00
3133,22.31171673722786,2010-09-19 06:00:00
3134,22.115141827395053,2010-09-19 08:00:00
3135,21.950835872723356,2010-09-19 10:00:00
3136,21.832988223674278,2010-09-19 12:00:00
3137,21.748316435055262,2010-09-19 14:00:00
3138,21.693539793193814,2010-09-19 16:00:00
3139,21.670182573573623,2010-09-19 18:00:00
3140,21.678140530868507,2010-09-19 20:00:00
3141,21.712172086466296,2010-09-19 22:00:00
3142,21.74128155009666,2010-09-20 00:00:00
3143,21.730053130094085,2010-09-20 02:00:00
3144,21.656306944828657,2010-09-20 04:00:00
3145,21.53576542624234,2010-09-20 06:00:00
3146,21.410151160947134,2010-09-20 08:00:00
3147,21.291870452147407,2010-09-20 10:00:00
3148,21.178092426924017,2010-09-20 12:00:00
3149,21.070165515141245,2010-09-20 14:00:00
3150,20.99086582678395,2010-09-20 16:00:00
3151,20.92129668376268,2010-09-20 18:00:00
3152,20.829701662234015,2010-09-20 20:00:00
3153,20.7812047037732,2010-09-20 22:00:00
3154,20.75975887575334,2010-09-21 00:00:00
