Datetime,salt_vavg,CopanoEast,MARABWQ,avg,sigma,sigma1
2/3/2010 6:00,14.62110882,13.8,19,16.4,0.891531026,0.769532043
2/3/2010 8:00,14.68775263,14.9,19,16.95,0.866534078,0.773039612
2/3/2010 10:00,14.72575232,14.8,18.8,16.8,0.876532876,0.783284698
2/3/2010 12:00,14.73883744,14.4,18.8,16.6,0.887881774,0.783980715
2/3/2010 14:00,14.77015608,14.2,19,16.6,0.889768438,0.777376636
2/3/2010 16:00,14.77742805,14.3,19.3,16.8,0.879608813,0.765669847
2/3/2010 18:00,14.67414522,14.8,19.2,17,0.863185013,0.764278397
2/3/2010 20:00,14.46727612,14.6,20.8,17.7,0.817360233,0.695542121
2/3/2010 22:00,14.28211274,14.7,22.9,18.8,0.759686848,0.623673045
2/4/2010 0:00,14.18993765,14.6,23.4,19,0.746838823,0.606407592
2/4/2010 2:00,14.23263777,14.8,22.6,18.7,0.761103624,0.629762733
2/4/2010 4:00,14.35728954,14.8,23.8,19.3,0.743901012,0.60324746
2/4/2010 6:00,14.48224231,14,20.9,17.45,0.829927926,0.692930254
2/4/2010 8:00,14.56846166,13.8,19.8,16.8,0.867170337,0.735780892
2/4/2010 10:00,14.62265812,13.8,19.8,16.8,0.870396317,0.738518087
2/4/2010 12:00,14.66628343,14,19.7,16.85,0.870402577,0.744481392
2/4/2010 14:00,14.68717621,13.9,19.6,16.75,0.876846341,0.749345725
2/4/2010 16:00,14.64296526,14.7,20,17.35,0.843974943,0.732148263
2/4/2010 18:00,14.46717812,14.7,21,17.85,0.810486169,0.688913244
2/4/2010 20:00,14.17066709,14.7,21.4,18.05,0.785078509,0.662180705
2/4/2010 22:00,13.87545563,15,21,18,0.770858646,0.660735983
2/5/2010 0:00,13.67531844,14.8,21.2,18,0.759739913,0.64506219
2/5/2010 2:00,13.6101403,14.2,21.9,18.05,0.754024393,0.621467594
2/5/2010 4:00,13.6548103,13.2,21.9,17.55,0.778051869,0.62350732
2/5/2010 6:00,13.74872382,13,20.8,16.9,0.813533954,0.660996337
2/5/2010 8:00,13.82489754,12.9,20.8,16.85,0.820468697,0.664658535
2/5/2010 10:00,13.87193535,13,19.4,16.2,0.856292306,0.715048214
2/5/2010 12:00,13.89346735,12.8,19.3,16.05,0.865636595,0.719868775
2/5/2010 14:00,13.88495267,12.5,19.5,16,0.867809542,0.712048855
2/5/2010 16:00,13.81815034,12.4,19.5,15.95,0.866341714,0.708623094
2/5/2010 18:00,13.64607738,12.2,20,16.1,0.847582446,0.682303869
2/5/2010 20:00,13.36231996,12.7,19.8,16.25,0.822296613,0.674864644
2/5/2010 22:00,13.08975856,12.4,19.3,15.85,0.825852275,0.678225832
2/6/2010 0:00,12.89593547,11.5,19.4,15.45,0.83468838,0.664738942
2/6/2010 2:00,12.7799938,11.3,18.1,14.7,0.869387333,0.706077006
2/6/2010 4:00,12.73981249,11.3,18.3,14.8,0.860798141,0.696164617
2/6/2010 6:00,12.7677802,11.2,17.2,14.2,0.89913945,0.742312802
2/6/2010 8:00,12.82389397,11.2,17.9,14.55,0.881367283,0.716418658
2/6/2010 10:00,12.87411622,11.2,18,14.6,0.881788782,0.715228679
2/6/2010 12:00,12.91679257,11.2,17.5,14.35,0.900124918,0.738102433
2/6/2010 14:00,12.94589761,11.6,17.9,14.75,0.877687974,0.723234503
2/6/2010 16:00,12.94942125,11.6,16.3,13.95,0.928273925,0.794443021
2/6/2010 18:00,12.91054854,11.2,15.4,13.3,0.970717935,0.838347308
2/6/2010 20:00,12.82227707,11.1,15.3,13.2,0.971384627,0.838057325
2/6/2010 22:00,12.68180422,11.1,15.1,13.1,0.968076658,0.839854584
2/7/2010 0:00,12.49928579,11.5,15,13.25,0.943342324,0.833285719
2/7/2010 2:00,12.33956546,11.5,14.7,13.1,0.941951561,0.839426221
2/7/2010 4:00,12.26470843,11.8,14.7,13.25,0.925638372,0.834333907
2/7/2010 6:00,12.30128244,11.7,14.4,13.05,0.942627007,0.854255725
2/7/2010 8:00,12.4273868,11.5,14.4,12.95,0.959643768,0.863012972
2/7/2010 10:00,12.5915356,11.3,15.2,13.25,0.950304573,0.8283905
2/7/2010 12:00,12.77510329,11.3,15,13.15,0.971490745,0.851673553
2/7/2010 14:00,12.9420422,11,15.1,13.05,0.991727372,0.857088887
2/7/2010 16:00,13.06016003,11.4,14.5,12.95,1.008506566,0.900700692
2/7/2010 18:00,13.09107902,11.7,14.7,13.2,0.99174841,0.890549593
2/7/2010 20:00,13.03580924,12,14.7,13.35,0.976465111,0.886789744
2/7/2010 22:00,12.90643145,11.9,14.9,13.4,0.963166526,0.866203453
2/8/2010 0:00,12.74035477,11.8,15.6,13.7,0.929952903,0.816689409
2/8/2010 2:00,12.596843,11.8,15.8,13.8,0.91281471,0.797268545
2/8/2010 4:00,12.51295986,11.8,16.7,14.25,0.878102446,0.749279034
2/8/2010 6:00,12.52092742,11.9,16.3,14.1,0.888009037,0.768155056
2/8/2010 8:00,12.63433717,11.6,18,14.8,0.853671431,0.701907621
2/8/2010 10:00,12.81589161,11.4,17.2,14.3,0.896216197,0.745109977
2/8/2010 12:00,13.00424598,10.8,16.2,13.5,0.96327748,0.802731233
2/8/2010 14:00,13.15199558,10.4,15.7,13.05,1.007815754,0.837706725
2/8/2010 16:00,13.24745286,10.5,15.4,12.95,1.022969332,0.860224211
2/8/2010 18:00,13.27775996,10.8,20.9,15.85,0.837713562,0.63529952
2/8/2010 20:00,13.25983194,12.1,21.7,16.9,0.78460544,0.611052163
2/8/2010 22:00,13.21383734,11.9,18.3,15.1,0.875088565,0.722067614
2/9/2010 0:00,13.05873633,11.7,17.5,14.6,0.894433995,0.746213504
2/9/2010 2:00,12.87065512,11.3,17.3,14.3,0.900045813,0.743968504
2/9/2010 4:00,12.69649099,11.2,17.2,14.2,0.894119084,0.738168081
2/9/2010 6:00,12.59393415,11.3,16.6,13.95,0.902790978,0.758670732
2/9/2010 8:00,12.58252874,11.5,15.6,13.55,0.928599907,0.806572355
2/9/2010 10:00,12.64031705,11.3,15.7,13.5,0.936319782,0.805115736
2/9/2010 12:00,12.74404524,11.2,15.5,13.35,0.95461013,0.822196467
2/9/2010 14:00,12.84061289,11.1,15.4,13.25,0.96910286,0.833806032
2/9/2010 16:00,12.90134998,10.9,15.3,13.1,0.984835876,0.843225489
2/9/2010 18:00,12.92982093,10.8,15.3,13.05,0.990790876,0.845086335
2/9/2010 20:00,12.91791455,11.4,15.3,13.35,0.967634049,0.844308141
2/9/2010 22:00,12.86307011,11.4,15.3,13.35,0.963525851,0.840723537
2/10/2010 0:00,12.75734358,11.4,15.4,13.4,0.952040566,0.828398934
2/10/2010 2:00,12.60643918,11.7,15.5,13.6,0.926944057,0.813318657
2/10/2010 4:00,12.4400676,11.6,15.5,13.55,0.91808617,0.802585007
2/10/2010 6:00,12.32419423,11.7,15.1,13.4,0.919715987,0.816171803
2/10/2010 8:00,12.29057571,11.7,14.8,13.25,0.92759062,0.830444305
2/10/2010 10:00,12.34102702,11.6,14.5,13.05,0.945672568,0.851105311
2/10/2010 12:00,12.42881333,10.8,14.5,12.65,0.982514888,0.85715954
2/10/2010 14:00,12.52554597,10.9,14.6,12.75,0.982395762,0.857914108
2/10/2010 16:00,12.60674573,10.2,14.5,12.35,1.020789128,0.86943074
2/10/2010 18:00,12.65596565,10.3,14.4,12.35,1.024774546,0.878886503
2/10/2010 20:00,12.67255771,10.7,14.3,12.5,1.013804616,0.886192847
2/10/2010 22:00,12.6568716,11.4,14.2,12.8,0.988818093,0.891328986
2/11/2010 0:00,12.60008449,11.5,14.2,12.85,0.980551322,0.887329894
2/11/2010 2:00,12.52027679,11.4,14.1,12.75,0.981982493,0.887962893
2/11/2010 4:00,12.44441343,11.4,14.3,12.85,0.968436843,0.870238702
2/11/2010 6:00,12.37089491,11.5,14.3,12.9,0.958984102,0.865097546
2/11/2010 8:00,12.33324584,11.2,14.3,12.75,0.967313399,0.862464744
2/11/2010 10:00,12.35449089,11.2,14.3,12.75,0.968979677,0.863950412
2/11/2010 12:00,12.43086154,10.9,14.3,12.6,0.986576313,0.869291017
2/11/2010 14:00,12.53574064,10.7,14.3,12.5,1.002859251,0.87662522
2/11/2010 16:00,12.6320352,10.8,14.4,12.6,1.002542476,0.877224667
2/11/2010 18:00,12.69130057,12.2,14.1,13.15,0.965117914,0.900092239
2/11/2010 20:00,12.72136725,12.2,14,13.1,0.971096737,0.90866909
2/11/2010 22:00,12.7265397,11.4,14.3,12.85,0.990392194,0.889967811
2/12/2010 0:00,12.69899293,11.8,14.4,13.1,0.969388774,0.881874509
2/12/2010 2:00,12.64456783,11.9,15,13.45,0.940116567,0.842971189
2/12/2010 4:00,12.57676021,12,15.5,13.75,0.91467347,0.811403884
2/12/2010 6:00,12.51475201,11.8,15.5,13.65,0.916831649,0.807403355
2/12/2010 8:00,12.47686892,11.9,14.8,13.35,0.934596923,0.843031684
2/12/2010 10:00,12.48119587,12.2,14.8,13.5,0.924533027,0.843324045
2/12/2010 12:00,12.54499637,11.3,14.3,12.8,0.980077842,0.877272474
2/12/2010 14:00,12.6272896,11.2,14.4,12.8,0.986507,0.876895111
2/12/2010 16:00,12.70101682,11.2,14.2,12.7,1.000080065,0.894437805
2/12/2010 18:00,12.74215323,10.9,14.1,12.5,1.019372258,0.903698811
2/12/2010 20:00,12.74914358,11.1,14.1,12.6,1.011836792,0.90419458
2/12/2010 22:00,12.72763811,11.8,14,12.9,0.986638613,0.909117008
2/13/2010 0:00,12.68257803,11.9,15.3,13.6,0.932542502,0.828926668
2/13/2010 2:00,12.60985888,12,15.5,13.75,0.917080646,0.813539283
2/13/2010 4:00,12.51263633,12.2,15.8,14,0.893759738,0.791939008
2/13/2010 6:00,12.41718096,11.9,15.9,13.9,0.893322372,0.780954778
2/13/2010 8:00,12.35178232,11,15.7,13.35,0.92522714,0.786737728
2/13/2010 10:00,12.33901327,10.7,15,12.85,0.960234496,0.822600885
2/13/2010 12:00,12.37860339,10.8,15,12.9,0.959581658,0.825240226
2/13/2010 14:00,12.43570751,10.8,15.2,13,0.956592886,0.818138652
2/13/2010 16:00,12.48077618,10.4,14.8,12.6,0.990537792,0.843295688
2/13/2010 18:00,12.5008191,10.9,14.2,12.55,0.996081203,0.880339373
2/13/2010 20:00,12.50064966,11,14.2,12.6,0.992115053,0.880327441
2/13/2010 22:00,12.48581571,10.8,14.2,12.5,0.998865257,0.879282796
2/14/2010 0:00,12.45231419,10.7,14.1,12.4,1.004218886,0.883142851
2/14/2010 2:00,12.39719385,10.9,14.1,12.5,0.991775508,0.879233607
2/14/2010 4:00,12.32150707,11,14.4,12.7,0.970197407,0.855660213
2/14/2010 6:00,12.23682954,11,14.4,12.7,0.963529885,0.849779829
2/14/2010 8:00,12.17827617,10.8,14.8,12.8,0.951427826,0.822856498
2/14/2010 10:00,12.16676439,10.8,14.2,12.5,0.973341152,0.856814394
2/14/2010 12:00,12.19626964,10.4,14.2,12.3,0.991566637,0.858892228
2/14/2010 14:00,12.23565754,10.5,14.1,12.3,0.994768905,0.86777713
2/14/2010 16:00,12.26149117,10.6,14,12.3,0.996869201,0.875820798
2/14/2010 18:00,12.26884448,10.6,13.9,12.25,1.001538325,0.882650682
2/14/2010 20:00,12.27593621,10.7,13.9,12.3,0.998043594,0.883160878
2/14/2010 22:00,12.3452165,10.3,13.7,12,1.028768042,0.901110693
2/15/2010 0:00,12.31703588,10.1,13.7,11.9,1.035045032,0.899053714
2/15/2010 2:00,12.28604266,10.2,13.8,12,1.023836889,0.890292947
2/15/2010 4:00,12.23117316,10.1,13.8,11.95,1.023529135,0.886316896
2/15/2010 6:00,12.16281945,10.2,13.6,11.9,1.022085668,0.894324959
2/15/2010 8:00,12.10415252,10.1,13.5,11.8,1.025775637,0.89660389
2/15/2010 10:00,12.07654573,10,13.5,11.75,1.027791126,0.894558943
2/15/2010 12:00,12.09836932,10.1,13.2,11.65,1.038486637,0.91654313
2/15/2010 14:00,12.13128871,10.1,13,11.55,1.050328027,0.933176055
2/15/2010 16:00,12.15416417,10.1,13,11.55,1.052308586,0.934935705
2/15/2010 18:00,12.16220495,10,13.2,11.6,1.048465944,0.921379163
2/15/2010 20:00,12.158382,10.2,13.4,11.8,1.030371356,0.90734194
2/15/2010 22:00,12.15410325,9.4,13.5,11.45,1.061493733,0.900303944
2/16/2010 0:00,12.1544428,9.6,13.5,11.55,1.05233271,0.900329096
2/16/2010 2:00,12.15223617,9.2,13.5,11.35,1.070681601,0.900165642
2/16/2010 4:00,12.14254181,9.3,13.5,11.4,1.065135246,0.899447541
2/16/2010 6:00,12.11856325,9.2,13.6,11.4,1.063031864,0.891070827
2/16/2010 8:00,12.09490017,9.1,13.6,11.35,1.065629971,0.889330895
2/16/2010 10:00,12.08669743,9.1,13.7,11.4,1.060236616,0.882240688
2/16/2010 12:00,12.0993985,9.8,13.7,11.75,1.029736042,0.883167774
2/16/2010 14:00,12.10945702,9.3,13.7,11.5,1.052996263,0.883901972
2/16/2010 16:00,12.09753245,9.5,13.7,11.6,1.042890729,0.883031566
2/16/2010 18:00,12.06050875,9.6,13.3,11.45,1.053319542,0.906805169
2/16/2010 20:00,12.00831135,9.2,12.8,11,1.091664668,0.938149324
2/16/2010 22:00,11.96453086,9.2,12.9,11.05,1.082762974,0.927483013
2/17/2010 0:00,11.95510179,8.9,13.1,11,1.086827435,0.91260319
2/17/2010 2:00,11.96171392,8.4,13.4,10.9,1.097404947,0.892665218
2/17/2010 4:00,11.96859124,9.1,13.5,11.3,1.059167367,0.886562314
2/17/2010 6:00,11.96996524,9,13.5,11.25,1.06399691,0.886664092
2/17/2010 8:00,11.97232946,9.1,13.3,11.2,1.068957988,0.900175148
2/17/2010 10:00,11.9835412,9.3,13.3,11.3,1.060490372,0.901018136
2/17/2010 12:00,12.00257439,9.2,13.4,11.3,1.062174725,0.895714507
2/17/2010 14:00,12.01215016,9,13,11,1.092013651,0.924011551
2/17/2010 16:00,11.9992658,8.9,13,10.95,1.095823361,0.923020446
2/17/2010 18:00,11.95686243,9,12.9,10.95,1.091950907,0.92688856
2/17/2010 20:00,11.89699983,9.3,12.9,11.1,1.071801787,0.922248049
2/17/2010 22:00,11.85242477,9.6,12.9,11.25,1.053548869,0.918792618
2/18/2010 0:00,11.85099168,9.1,13,11.05,1.072487935,0.911614745
2/18/2010 2:00,11.88175711,8.7,13.1,10.9,1.09006946,0.90700436
2/18/2010 4:00,11.92066997,8.6,12.8,10.7,1.114081306,0.931302342
2/18/2010 6:00,11.95446608,8.6,12.7,10.65,1.122485078,0.941296541
2/18/2010 8:00,11.98213544,8.7,12.7,10.7,1.119825742,0.943475232
2/18/2010 10:00,12.00590788,9.2,12.8,11,1.091446171,0.937961553
2/18/2010 12:00,12.02615749,9.4,12.8,11.1,1.083437611,0.939543554
2/18/2010 14:00,12.03746155,9.5,12.9,11.2,1.074773352,0.933136554
2/18/2010 16:00,12.02945726,9.6,13,11.3,1.06455374,0.925342866
2/18/2010 18:00,11.99591435,9.5,13.1,11.3,1.061585341,0.915718653
2/18/2010 20:00,11.94435344,9.9,13.2,11.55,1.034143155,0.90487526
2/18/2010 22:00,11.89073058,10,13.2,11.6,1.025062981,0.900812923
2/19/2010 0:00,11.87126762,9.9,13.2,11.55,1.027815378,0.899338456
2/19/2010 2:00,11.93158271,9.6,13.1,11.35,1.051240767,0.91080784
2/19/2010 4:00,12.06196872,9.2,13.1,11.15,1.081790916,0.920760971
2/19/2010 6:00,12.20988985,9.5,13.3,11.4,1.07104297,0.918036831
2/19/2010 8:00,12.33534705,9.6,13,11.3,1.091623633,0.94887285
2/19/2010 10:00,12.42850586,10,13.1,11.55,1.076061114,0.948740906
2/19/2010 12:00,12.49296216,10.3,13.1,11.7,1.067774544,0.953661234
2/19/2010 14:00,12.52204653,10.5,14.7,12.6,0.993813217,0.8518399
2/19/2010 16:00,12.49873794,10.7,19.7,15.2,0.822285391,0.634453703
2/19/2010 18:00,12.42496713,10.7,21.7,16.2,0.76697328,0.57257913
2/19/2010 20:00,12.29358636,10.6,21,15.8,0.778075086,0.585408874
2/19/2010 22:00,12.1401174,10.6,21.6,16.1,0.754044559,0.562042472
2/20/2010 0:00,12.05336569,10.8,20.7,15.75,0.76529306,0.582288198
2/20/2010 2:00,12.06568392,10.6,19,14.8,0.815248914,0.635035996
2/20/2010 4:00,12.1511858,10.2,19.1,14.65,0.829432478,0.636187738
2/20/2010 6:00,12.2637141,10.1,15.1,12.6,0.973310643,0.812166497
2/20/2010 8:00,12.37430029,10,13.6,11.8,1.048669516,0.909875021
2/20/2010 10:00,12.47715862,10.1,13.4,11.75,1.06188584,0.93113124
2/20/2010 12:00,12.58005242,10.5,13.3,11.9,1.057147262,0.945868603
2/20/2010 14:00,12.65588152,10.6,13.9,12.25,1.033133185,0.910495073
2/20/2010 16:00,12.66668047,10.6,14.1,12.35,1.025642143,0.898346132
2/20/2010 18:00,12.59622195,10.7,14.3,12.5,1.007697756,0.880854682
2/20/2010 20:00,12.47034067,10.8,14.3,12.55,0.993652643,0.872051795
2/20/2010 22:00,12.3296751,10.7,14.3,12.5,0.986374008,0.862215042
2/21/2010 0:00,12.2216468,10.8,15.1,12.95,0.943756509,0.809380583
2/21/2010 2:00,12.18604811,10.6,15.1,12.85,0.948330592,0.807023054
2/21/2010 4:00,12.25138524,10.4,15.9,13.15,0.931664277,0.770527373
2/21/2010 6:00,12.40252624,10.5,15.5,13,0.95404048,0.800162983
2/21/2010 8:00,12.5816154,10.7,14.8,12.75,0.986793365,0.850109149
2/21/2010 10:00,12.75955888,11.1,14.8,12.95,0.985294122,0.862132356
2/21/2010 12:00,12.91454951,11,16.5,13.75,0.939239964,0.78269997
2/21/2010 14:00,13.02463933,10.7,16.2,13.45,0.968374671,0.803990082
2/21/2010 16:00,13.06640169,10.7,15.9,13.3,0.982436217,0.82178627
2/21/2010 18:00,13.02260791,10.5,17.9,14.2,0.917085064,0.727519995
2/21/2010 20:00,12.89395769,10.8,19,14.9,0.865366288,0.678629352
2/21/2010 22:00,12.70110697,10.9,19.2,15.05,0.843927374,0.661515988
2/22/2010 0:00,12.51667375,10.6,19.4,15,0.834444917,0.645189368
2/22/2010 2:00,12.40568605,8.9,19.4,14.15,0.87672693,0.639468353
2/22/2010 4:00,12.38768337,9.6,19.8,14.7,0.842699549,0.625640574
2/22/2010 6:00,12.45951492,10.2,18.5,14.35,0.868258879,0.673487293
2/22/2010 8:00,12.57331545,10,15.8,12.9,0.974675616,0.795779459
2/22/2010 10:00,12.68667048,9.9,15.6,12.75,0.995032978,0.813248107
2/22/2010 12:00,12.7956455,9.9,15.5,12.7,1.007531141,0.825525516
2/22/2010 14:00,12.88685467,9.8,15.6,12.7,1.014712966,0.826080427
2/22/2010 16:00,12.93863722,9.8,15.7,12.75,1.014795076,0.824117021
2/22/2010 18:00,12.93140692,10.1,15.7,12.9,1.002434645,0.823656492
2/22/2010 20:00,12.85605357,10.3,15.6,12.95,0.99274545,0.824105998
2/22/2010 22:00,12.72490756,10.4,15.5,12.95,0.982618345,0.820961778
2/23/2010 0:00,12.57108168,10.4,15.6,13,0.967006283,0.805838569
2/23/2010 2:00,12.44205693,10.2,16.1,13.15,0.946164025,0.772798567
2/23/2010 4:00,12.37902384,9.6,16.4,13,0.952232603,0.754818527
2/23/2010 6:00,12.38990075,9.5,16,12.75,0.971756921,0.774368797
2/23/2010 8:00,12.44603167,9.5,15.5,12.5,0.995682534,0.802969785
2/23/2010 10:00,12.51705791,9.3,15.4,12.35,1.013526957,0.812795968
2/23/2010 12:00,12.58937538,9.2,15.5,12.35,1.019382622,0.812217766
2/23/2010 14:00,12.65818656,9.1,15.4,12.25,1.033321352,0.821960166
2/23/2010 16:00,12.70789998,9.1,15.5,12.3,1.0331626,0.819864515
2/23/2010 18:00,12.72030712,9.3,15.6,12.45,1.021711415,0.815404302
2/23/2010 20:00,12.68849881,9.3,15.6,12.45,1.019156531,0.813365308
2/23/2010 22:00,12.61420433,9.1,15.7,12.4,1.017274543,0.803452505
2/24/2010 0:00,12.49941665,9.4,15.7,12.55,0.995969454,0.796141188
2/24/2010 2:00,12.36893483,9.5,15.6,12.55,0.985572497,0.792880438
2/24/2010 4:00,12.26553242,9.5,15.3,12.4,0.98915584,0.801668786
2/24/2010 6:00,12.22455425,9.2,14.3,11.75,1.040387596,0.854863934
2/24/2010 8:00,12.25395594,9.2,14.1,11.65,1.051841711,0.869074889
2/24/2010 10:00,12.33908636,9,14.2,11.6,1.063714342,0.868949744
2/24/2010 12:00,12.45086218,9,14.3,11.65,1.068743535,0.870689663
2/24/2010 14:00,12.55289815,9.3,14.5,11.9,1.054865391,0.865717114
2/24/2010 16:00,12.62731639,9.6,14.8,12.2,1.035025933,0.853197053
2/24/2010 18:00,12.67252339,10.6,15.1,12.85,0.986188591,0.83923996
2/24/2010 20:00,12.67872912,11.1,15.2,13.15,0.964161911,0.834126916
2/24/2010 22:00,12.64261349,11.3,15.3,13.3,0.950572442,0.826314607
2/25/2010 0:00,12.56385474,11.5,15.6,13.55,0.927221752,0.805375304
2/25/2010 2:00,12.45180021,11.4,15.8,13.6,0.915573545,0.788088621
2/25/2010 4:00,12.34355423,10.5,15.9,13.2,0.935117745,0.776324166
2/25/2010 6:00,12.27738616,9.4,15.4,12.4,0.990111787,0.797232867
2/25/2010 8:00,12.29052965,9.6,15.1,12.35,0.995184587,0.813942361
2/25/2010 10:00,12.42627308,9.5,14.4,11.95,1.039855488,0.862935631
2/25/2010 12:00,12.65171463,9.6,14.9,12.25,1.032793031,0.849108365
2/25/2010 14:00,12.90120075,9.3,15.2,12.25,1.053159245,0.848763207
2/25/2010 16:00,13.08806116,9.4,13.6,11.5,1.138092275,0.962357439
2/25/2010 18:00,13.19548572,9.8,13.9,11.85,1.113543099,0.949315519
2/25/2010 20:00,13.23835772,10.1,16.6,13.35,0.991637282,0.797491429
2/25/2010 22:00,13.2197318,10.1,16.5,13.3,0.993964797,0.801195867
2/26/2010 0:00,13.13357871,10.2,17.4,13.8,0.951708602,0.754803374
2/26/2010 2:00,12.9530622,10.1,18.7,14.4,0.899518208,0.692677123
2/26/2010 4:00,12.72463257,10.3,23.6,16.95,0.750715786,0.539179346
2/26/2010 6:00,12.58134649,10.3,25,17.65,0.712824163,0.503253859
2/26/2010 8:00,12.55382552,10.2,18.9,14.55,0.862805878,0.664223572
2/26/2010 10:00,12.6211652,10.1,18.8,14.45,0.873437038,0.671338574
2/26/2010 12:00,12.72903916,9.7,21.4,15.55,0.818587727,0.594814914
2/26/2010 14:00,12.8276742,9.7,19.6,14.65,0.87560916,0.654473173
2/26/2010 16:00,12.89900205,9.6,18.2,13.9,0.927985759,0.708736377
2/26/2010 18:00,12.94904778,9.6,14.1,11.85,1.092746648,0.918372183
2/26/2010 20:00,12.97819215,9.9,13.9,11.9,1.090604382,0.933682889
2/26/2010 22:00,12.98619768,9.9,14.4,12.15,1.068822854,0.901819283
2/27/2010 0:00,12.93362266,9.8,14.4,12.1,1.068894435,0.89816824
2/27/2010 2:00,12.82338742,9.3,14.2,11.75,1.091352121,0.903055452
2/27/2010 4:00,12.66468204,9.1,14.5,11.8,1.073278139,0.873426348
2/27/2010 6:00,12.51763237,8.9,14.6,11.75,1.065330415,0.85737208
2/27/2010 8:00,12.44572937,8.5,14.8,11.65,1.068302951,0.84092766
2/27/2010 10:00,12.45632744,8.4,15.4,11.9,1.046750205,0.808852431
2/27/2010 12:00,12.51760354,9.2,14.9,12.05,1.038805273,0.84010762
2/27/2010 14:00,12.57896092,9.3,15.1,12.2,1.031062371,0.83304377
2/27/2010 16:00,12.6253695,9.4,14.9,12.15,1.039125061,0.847340235
2/27/2010 18:00,12.66331142,8.9,14.4,11.65,1.086979521,0.879396626
2/27/2010 20:00,12.70047458,9.1,14.6,11.85,1.071770007,0.869895519
2/27/2010 22:00,12.73144384,9.4,14.4,11.9,1.06986923,0.884128045
2/28/2010 0:00,12.73559521,9.7,14.3,12,1.061299601,0.890601063
2/28/2010 2:00,12.70656764,9.7,14.3,12,1.058880637,0.888571164
2/28/2010 4:00,12.65417381,9.7,14.4,12.05,1.050138905,0.87876207
2/28/2010 6:00,12.59547935,9.8,14.7,12.25,1.028202396,0.85683533
2/28/2010 8:00,12.56674057,10,15.2,12.6,0.997360363,0.826759248
2/28/2010 10:00,12.62401766,9.6,15.5,12.55,1.005897822,0.814452752
2/28/2010 12:00,12.80895368,9.3,14.4,11.85,1.080924361,0.889510672
2/28/2010 14:00,13.00647815,9,14.4,11.7,1.111664799,0.903227649
2/28/2010 16:00,13.11164118,9.2,14.4,11.8,1.111156032,0.910530638
2/28/2010 18:00,13.1560561,9.4,14.5,11.95,1.100925197,0.907314214
2/28/2010 20:00,13.20700376,9.6,14.5,12.05,1.09601691,0.910827845
2/28/2010 22:00,13.27944756,9.6,14.6,12.1,1.097475005,0.909551203
3/1/2010 0:00,13.34413066,9.7,14.6,12.15,1.098282359,0.913981552
3/1/2010 2:00,13.3614393,9.8,15.3,12.55,1.064656518,0.873296686
3/1/2010 4:00,13.31508687,9.9,19.1,14.5,0.918281853,0.697124967
3/1/2010 6:00,13.22303858,9.9,21.5,15.7,0.842231756,0.61502505
3/1/2010 8:00,13.15451846,10,24.1,17.05,0.771526009,0.545830641
3/1/2010 10:00,13.15757821,10,26.6,18.3,0.718993345,0.494645797
3/1/2010 12:00,13.17953685,9.9,27.1,18.5,0.712407397,0.486329773
3/1/2010 14:00,13.15891475,9.2,26.1,17.65,0.745547578,0.504172979
3/1/2010 16:00,13.13051223,8.9,24.7,16.8,0.781578109,0.531599685
3/1/2010 18:00,13.07815254,8.7,16.4,12.55,1.042083868,0.797448326
3/1/2010 20:00,13.04807643,8.8,16.7,12.75,1.023378544,0.781321942
3/1/2010 22:00,13.07450446,8.6,17.1,12.85,1.017471164,0.764590904
3/2/2010 0:00,13.11447199,8.4,17,12.7,1.03263559,0.771439529
3/2/2010 2:00,13.14243764,8.4,17.3,12.85,1.022757793,0.759678476
3/2/2010 4:00,13.13354998,8.4,17.5,12.95,1.014173744,0.75048857
3/2/2010 6:00,13.08541929,8.4,17.4,12.9,1.014373589,0.752035592
3/2/2010 8:00,13.03049913,8.6,17.3,12.95,1.006216149,0.753208042
3/2/2010 10:00,13.0137193,9.2,17.4,13.3,0.978475135,0.747914902
3/2/2010 12:00,13.03368199,10.2,16.9,13.55,0.96189535,0.771223787
3/2/2010 14:00,13.03189401,9,16.9,12.95,1.006323861,0.771117989
3/2/2010 16:00,12.96726131,9.2,16.7,12.95,1.001332919,0.776482713
3/2/2010 18:00,12.85734133,10.3,16.6,13.45,0.955936159,0.774538635
3/2/2010 20:00,12.75108736,9.9,16.5,13.2,0.965991467,0.772793174
3/2/2010 22:00,12.71964148,10.1,16.8,13.45,0.945698251,0.757121517
3/3/2010 0:00,12.76207718,8.5,17,12.75,1.00094723,0.750710422
3/3/2010 2:00,12.82358618,9.2,17.2,13.2,0.971483802,0.745557336
3/3/2010 4:00,12.8670329,8.7,17.2,12.95,0.993593274,0.748083308
3/3/2010 6:00,12.89011683,9.2,16.8,13,0.991547448,0.767268859
3/3/2010 8:00,12.90188045,9.5,16.7,13.1,0.98487637,0.772567691
3/3/2010 10:00,12.92087902,9.7,16.5,13.1,0.986326643,0.783083577
